EMPLOYEE1,EMPLOYEE2,similarity
EMPLOYEES70-2801,EMPLOYEES30-13173,1.0
EMPLOYEES70-2802,EMPLOYEES30-10845,1.0
EMPLOYEES70-2803,EMPLOYEES70-6312,1.0
EMPLOYEES70-2804,EMPLOYEES70-278,1.0
EMPLOYEES70-2805,EMPLOYEES30-13528,1.0
EMPLOYEES70-2806,EMPLOYEES30-13870,1.0
EMPLOYEES70-2807,EMPLOYEES30-13814,1.0
EMPLOYEES70-2808,EMPLOYEES70-4446,1.0
EMPLOYEES70-2809,EMPLOYEES30-11956,1.0
EMPLOYEES70-281,EMPLOYEES30-14728,1.0
EMPLOYEES70-2810,EMPLOYEES70-7208,1.0
EMPLOYEES70-2811,EMPLOYEES70-3953,1.0
EMPLOYEES70-2812,EMPLOYEES70-872,1.0
EMPLOYEES70-2813,EMPLOYEES70-1435,1.0
EMPLOYEES70-2814,EMPLOYEES70-3233,1.0
EMPLOYEES70-2815,EMPLOYEES70-6618,1.0
EMPLOYEES70-2816,EMPLOYEES70-8884,1.0
EMPLOYEES70-2817,EMPLOYEES70-3257,1.0
EMPLOYEES70-2818,EMPLOYEES70-7457,1.0
EMPLOYEES70-2819,EMPLOYEES70-5000,1.0
EMPLOYEES70-282,EMPLOYEES70-9882,1.0
EMPLOYEES70-2820,EMPLOYEES30-12888,1.0
EMPLOYEES70-2821,EMPLOYEES70-8943,1.0
EMPLOYEES70-2822,EMPLOYEES30-13491,1.0
EMPLOYEES70-2823,EMPLOYEES30-13342,1.0
EMPLOYEES70-2824,EMPLOYEES70-6802,1.0
EMPLOYEES70-2825,EMPLOYEES30-13084,1.0
EMPLOYEES70-2826,EMPLOYEES70-10207,1.0
EMPLOYEES70-2827,EMPLOYEES30-11668,1.0
EMPLOYEES70-2828,EMPLOYEES70-1547,1.0
EMPLOYEES70-2829,EMPLOYEES30-11216,1.0
EMPLOYEES70-283,EMPLOYEES70-3000,1.0
EMPLOYEES70-2830,EMPLOYEES30-13875,1.0
EMPLOYEES70-2831,EMPLOYEES30-14356,1.0
EMPLOYEES70-2832,EMPLOYEES30-13480,1.0
EMPLOYEES70-2833,EMPLOYEES30-11151,1.0
EMPLOYEES70-2834,EMPLOYEES70-9249,1.0
EMPLOYEES70-2835,EMPLOYEES70-9350,1.0
EMPLOYEES70-2836,EMPLOYEES70-7601,1.0
EMPLOYEES70-2837,EMPLOYEES70-3876,1.0
EMPLOYEES70-2838,EMPLOYEES70-3887,1.0
EMPLOYEES70-2839,EMPLOYEES70-9474,1.0
EMPLOYEES70-284,EMPLOYEES70-960,1.0
EMPLOYEES70-2840,EMPLOYEES70-4711,1.0
EMPLOYEES70-2841,EMPLOYEES70-710,1.0
EMPLOYEES70-2842,EMPLOYEES30-10785,1.0
EMPLOYEES70-2843,EMPLOYEES70-5771,1.0
EMPLOYEES70-2844,EMPLOYEES30-13075,1.0
EMPLOYEES70-2845,EMPLOYEES70-9754,1.0
EMPLOYEES70-2846,EMPLOYEES70-4850,1.0
EMPLOYEES70-2847,EMPLOYEES70-7643,1.0
EMPLOYEES70-2848,EMPLOYEES70-7968,1.0
EMPLOYEES70-2849,EMPLOYEES30-12512,1.0
EMPLOYEES70-285,EMPLOYEES30-12210,1.0
EMPLOYEES70-2850,EMPLOYEES70-4028,1.0
EMPLOYEES70-2851,EMPLOYEES70-9817,1.0
EMPLOYEES70-2852,EMPLOYEES70-3567,1.0
EMPLOYEES70-2853,EMPLOYEES70-4721,1.0
EMPLOYEES70-2854,EMPLOYEES70-8786,1.0
EMPLOYEES70-2855,EMPLOYEES70-9315,1.0
EMPLOYEES70-2856,EMPLOYEES70-5623,1.0
EMPLOYEES70-2857,EMPLOYEES70-2590,1.0
EMPLOYEES70-2859,EMPLOYEES70-9491,1.0
EMPLOYEES70-286,EMPLOYEES30-14254,1.0
EMPLOYEES70-2860,EMPLOYEES70-10455,1.0
EMPLOYEES70-2861,EMPLOYEES70-8853,1.0
EMPLOYEES70-2862,EMPLOYEES70-7166,1.0
EMPLOYEES70-2863,EMPLOYEES70-3654,1.0
EMPLOYEES70-2864,EMPLOYEES70-1311,1.0
EMPLOYEES70-2865,EMPLOYEES70-9212,1.0
EMPLOYEES70-2866,EMPLOYEES70-2304,1.0
EMPLOYEES70-2867,EMPLOYEES70-9886,1.0
EMPLOYEES70-2868,EMPLOYEES30-12896,1.0
EMPLOYEES70-2869,EMPLOYEES70-9712,1.0
EMPLOYEES70-287,EMPLOYEES70-1352,1.0
EMPLOYEES70-2870,EMPLOYEES30-13809,1.0
EMPLOYEES70-2871,EMPLOYEES30-14036,1.0
EMPLOYEES70-2872,EMPLOYEES70-6281,1.0
EMPLOYEES70-2873,EMPLOYEES30-14440,1.0
EMPLOYEES70-2874,EMPLOYEES30-10927,1.0
EMPLOYEES70-2875,EMPLOYEES70-2940,1.0
EMPLOYEES70-2876,EMPLOYEES70-3833,1.0
EMPLOYEES70-2877,EMPLOYEES30-11589,1.0
EMPLOYEES70-2878,EMPLOYEES70-10243,1.0
EMPLOYEES70-2879,EMPLOYEES70-3405,1.0
EMPLOYEES70-288,EMPLOYEES30-12560,1.0
EMPLOYEES70-2880,EMPLOYEES70-8945,1.0
EMPLOYEES70-2881,EMPLOYEES70-2360,1.0
EMPLOYEES70-2882,EMPLOYEES70-5171,1.0
EMPLOYEES70-2883,EMPLOYEES70-5846,1.0
EMPLOYEES70-2884,EMPLOYEES70-10135,1.0
EMPLOYEES70-2885,EMPLOYEES70-6220,1.0
EMPLOYEES70-2886,EMPLOYEES70-7003,1.0
EMPLOYEES70-2887,EMPLOYEES70-2073,1.0
EMPLOYEES70-2888,EMPLOYEES30-13076,1.0
EMPLOYEES70-2889,EMPLOYEES70-10031,1.0
EMPLOYEES70-289,EMPLOYEES30-10697,1.0
EMPLOYEES70-2890,EMPLOYEES30-13755,1.0
EMPLOYEES70-2891,EMPLOYEES70-2127,1.0
EMPLOYEES70-2893,EMPLOYEES70-4239,1.0
EMPLOYEES70-2894,EMPLOYEES30-12670,1.0
EMPLOYEES70-2895,EMPLOYEES70-10285,1.0
EMPLOYEES70-2896,EMPLOYEES70-3256,1.0
EMPLOYEES70-2897,EMPLOYEES70-3866,1.0
EMPLOYEES70-2898,EMPLOYEES30-12952,1.0
EMPLOYEES70-2899,EMPLOYEES30-14735,1.0
EMPLOYEES70-29,EMPLOYEES70-1234,1.0
EMPLOYEES70-290,EMPLOYEES70-6925,1.0
EMPLOYEES70-2900,EMPLOYEES70-9337,1.0
EMPLOYEES70-2901,EMPLOYEES70-4609,1.0
EMPLOYEES70-2902,EMPLOYEES30-14211,1.0
EMPLOYEES70-2903,EMPLOYEES70-5203,1.0
EMPLOYEES70-2904,EMPLOYEES70-7076,1.0
EMPLOYEES70-2905,EMPLOYEES30-11604,1.0
EMPLOYEES70-2906,EMPLOYEES70-5878,1.0
EMPLOYEES70-2907,EMPLOYEES70-10345,1.0
EMPLOYEES70-2908,EMPLOYEES70-169,1.0
EMPLOYEES70-2909,EMPLOYEES30-13071,1.0
EMPLOYEES70-291,EMPLOYEES70-1386,1.0
EMPLOYEES70-2910,EMPLOYEES30-11475,1.0
EMPLOYEES70-2911,EMPLOYEES70-9004,1.0
EMPLOYEES70-2912,EMPLOYEES70-5241,1.0
EMPLOYEES70-2913,EMPLOYEES70-8087,1.0
EMPLOYEES70-2914,EMPLOYEES70-6396,1.0
EMPLOYEES70-2915,EMPLOYEES70-4685,1.0
EMPLOYEES70-2916,EMPLOYEES30-14343,1.0
EMPLOYEES70-2918,EMPLOYEES30-14614,1.0
EMPLOYEES70-2919,EMPLOYEES30-11403,1.0
EMPLOYEES70-292,EMPLOYEES70-4768,1.0
EMPLOYEES70-2920,EMPLOYEES70-5252,1.0
EMPLOYEES70-2921,EMPLOYEES70-10402,1.0
EMPLOYEES70-2922,EMPLOYEES70-2152,1.0
EMPLOYEES70-2923,EMPLOYEES70-6240,1.0
EMPLOYEES70-2924,EMPLOYEES70-4901,1.0
EMPLOYEES70-2925,EMPLOYEES30-13412,1.0
EMPLOYEES70-2926,EMPLOYEES70-7496,1.0
EMPLOYEES70-2927,EMPLOYEES30-11502,1.0
EMPLOYEES70-2928,EMPLOYEES70-6203,1.0
EMPLOYEES70-2929,EMPLOYEES70-2590,1.0
EMPLOYEES70-293,EMPLOYEES70-527,1.0
EMPLOYEES70-2930,EMPLOYEES70-7069,1.0
EMPLOYEES70-2931,EMPLOYEES70-5082,1.0
EMPLOYEES70-2932,EMPLOYEES30-12103,1.0
EMPLOYEES70-2933,EMPLOYEES70-5605,1.0
EMPLOYEES70-2934,EMPLOYEES70-6831,1.0
EMPLOYEES70-2935,EMPLOYEES70-7338,1.0
EMPLOYEES70-2936,EMPLOYEES70-7508,1.0
EMPLOYEES70-2937,EMPLOYEES70-6324,1.0
EMPLOYEES70-2938,EMPLOYEES70-1950,1.0
EMPLOYEES70-2939,EMPLOYEES70-5451,1.0
EMPLOYEES70-294,EMPLOYEES70-1187,1.0
EMPLOYEES70-2940,EMPLOYEES70-10335,1.0
EMPLOYEES70-2941,EMPLOYEES70-3717,1.0
EMPLOYEES70-2942,EMPLOYEES70-4936,1.0
EMPLOYEES70-2943,EMPLOYEES70-10301,1.0
EMPLOYEES70-2944,EMPLOYEES30-12950,1.0
EMPLOYEES70-2945,EMPLOYEES30-10828,1.0
EMPLOYEES70-2946,EMPLOYEES70-2964,1.0
EMPLOYEES70-2947,EMPLOYEES70-10243,1.0
EMPLOYEES70-2948,EMPLOYEES70-1196,1.0
EMPLOYEES70-2949,EMPLOYEES70-6300,1.0
EMPLOYEES70-295,EMPLOYEES70-1166,1.0
EMPLOYEES70-2950,EMPLOYEES70-814,1.0
EMPLOYEES70-2951,EMPLOYEES70-7826,1.0
EMPLOYEES70-2952,EMPLOYEES70-6083,1.0
EMPLOYEES70-2953,EMPLOYEES30-10750,1.0
EMPLOYEES70-2954,EMPLOYEES70-2574,1.0
EMPLOYEES70-2955,EMPLOYEES70-6141,1.0
EMPLOYEES70-2956,EMPLOYEES30-11771,1.0
EMPLOYEES70-2957,EMPLOYEES70-8685,1.0
EMPLOYEES70-2958,EMPLOYEES70-3022,1.0
EMPLOYEES70-2959,EMPLOYEES70-487,1.0
EMPLOYEES70-296,EMPLOYEES70-3083,1.0
EMPLOYEES70-2960,EMPLOYEES30-14184,1.0
EMPLOYEES70-2961,EMPLOYEES70-9918,1.0
EMPLOYEES70-2962,EMPLOYEES70-8283,1.0
EMPLOYEES70-2963,EMPLOYEES30-10985,1.0
EMPLOYEES70-2964,EMPLOYEES70-7620,1.0
EMPLOYEES70-2965,EMPLOYEES70-7507,1.0
EMPLOYEES70-2966,EMPLOYEES70-6649,1.0
EMPLOYEES70-2967,EMPLOYEES30-13050,1.0
EMPLOYEES70-2968,EMPLOYEES70-2094,1.0
EMPLOYEES70-2969,EMPLOYEES70-7377,1.0
EMPLOYEES70-297,EMPLOYEES30-14741,1.0
EMPLOYEES70-2970,EMPLOYEES30-10757,1.0
EMPLOYEES70-2971,EMPLOYEES30-14126,1.0
EMPLOYEES70-2972,EMPLOYEES70-3440,1.0
EMPLOYEES70-2974,EMPLOYEES70-9350,1.0
EMPLOYEES70-2975,EMPLOYEES70-2179,1.0
EMPLOYEES70-2976,EMPLOYEES70-4658,1.0
EMPLOYEES70-2977,EMPLOYEES30-11381,1.0
EMPLOYEES70-2978,EMPLOYEES70-9692,1.0
EMPLOYEES70-2979,EMPLOYEES70-1550,1.0
EMPLOYEES70-298,EMPLOYEES70-7859,1.0
EMPLOYEES70-2980,EMPLOYEES70-10163,1.0
EMPLOYEES70-2981,EMPLOYEES70-7644,1.0
EMPLOYEES70-2982,EMPLOYEES70-8047,1.0
EMPLOYEES70-2983,EMPLOYEES70-5626,1.0
EMPLOYEES70-2984,EMPLOYEES30-11400,1.0
EMPLOYEES70-2985,EMPLOYEES70-7557,1.0
EMPLOYEES70-2986,EMPLOYEES70-4439,1.0
EMPLOYEES70-2987,EMPLOYEES70-4932,1.0
EMPLOYEES70-2988,EMPLOYEES70-3006,1.0
EMPLOYEES70-2989,EMPLOYEES70-2601,1.0
EMPLOYEES70-299,EMPLOYEES70-1471,1.0
EMPLOYEES70-2990,EMPLOYEES70-1604,1.0
EMPLOYEES70-2991,EMPLOYEES70-524,1.0
EMPLOYEES70-2992,EMPLOYEES30-10808,1.0
EMPLOYEES70-2993,EMPLOYEES70-10480,1.0
EMPLOYEES70-2994,EMPLOYEES70-9702,1.0
EMPLOYEES70-2995,EMPLOYEES70-6397,1.0
EMPLOYEES70-2996,EMPLOYEES70-5621,1.0
EMPLOYEES70-2997,EMPLOYEES70-4425,1.0
EMPLOYEES70-2998,EMPLOYEES70-4058,1.0
EMPLOYEES70-2999,EMPLOYEES70-1971,1.0
EMPLOYEES70-3,EMPLOYEES30-14717,1.0
EMPLOYEES70-30,EMPLOYEES70-101,1.0
EMPLOYEES70-300,EMPLOYEES70-6874,1.0
EMPLOYEES70-3000,EMPLOYEES70-9774,1.0
EMPLOYEES70-3001,EMPLOYEES70-6046,1.0
EMPLOYEES70-3002,EMPLOYEES30-13016,1.0
EMPLOYEES70-3003,EMPLOYEES70-942,1.0
EMPLOYEES70-3004,EMPLOYEES30-10982,1.0
EMPLOYEES70-3005,EMPLOYEES30-12231,1.0
EMPLOYEES70-3006,EMPLOYEES70-2988,1.0
EMPLOYEES70-3007,EMPLOYEES70-9955,1.0
EMPLOYEES70-3008,EMPLOYEES30-10631,1.0
EMPLOYEES70-3009,EMPLOYEES70-3407,1.0
EMPLOYEES70-301,EMPLOYEES30-14603,1.0
EMPLOYEES70-3010,EMPLOYEES30-13358,1.0
EMPLOYEES70-3011,EMPLOYEES70-5186,1.0
EMPLOYEES70-3012,EMPLOYEES70-5393,1.0
EMPLOYEES70-3013,EMPLOYEES30-10860,1.0
EMPLOYEES70-3014,EMPLOYEES70-4477,1.0
EMPLOYEES70-3015,EMPLOYEES70-1958,1.0
EMPLOYEES70-3016,EMPLOYEES30-11193,1.0
EMPLOYEES70-3017,EMPLOYEES70-8096,1.0
EMPLOYEES70-3018,EMPLOYEES70-6595,1.0
EMPLOYEES70-3019,EMPLOYEES70-2312,1.0
EMPLOYEES70-302,EMPLOYEES30-12302,1.0
EMPLOYEES70-3020,EMPLOYEES70-6356,1.0
EMPLOYEES70-3021,EMPLOYEES70-7796,1.0
EMPLOYEES70-3022,EMPLOYEES30-11713,1.0
EMPLOYEES70-3023,EMPLOYEES70-6298,1.0
EMPLOYEES70-3024,EMPLOYEES70-4460,1.0
EMPLOYEES70-3025,EMPLOYEES30-12459,1.0
EMPLOYEES70-3026,EMPLOYEES70-5192,1.0
EMPLOYEES70-3027,EMPLOYEES70-10048,1.0
EMPLOYEES70-3028,EMPLOYEES30-11394,1.0
EMPLOYEES70-3029,EMPLOYEES70-9618,1.0
EMPLOYEES70-303,EMPLOYEES30-12772,1.0
EMPLOYEES70-3030,EMPLOYEES70-6631,1.0
EMPLOYEES70-3031,EMPLOYEES70-9254,1.0
EMPLOYEES70-3032,EMPLOYEES70-9287,1.0
EMPLOYEES70-3033,EMPLOYEES70-7122,1.0
EMPLOYEES70-3034,EMPLOYEES30-13786,1.0
EMPLOYEES70-3035,EMPLOYEES70-9496,1.0
EMPLOYEES70-3037,EMPLOYEES30-11688,1.0
EMPLOYEES70-3038,EMPLOYEES70-7276,1.0
EMPLOYEES70-304,EMPLOYEES70-510,1.0
EMPLOYEES70-3040,EMPLOYEES70-4491,1.0
EMPLOYEES70-3041,EMPLOYEES30-11267,1.0
EMPLOYEES70-3042,EMPLOYEES70-6267,1.0
EMPLOYEES70-3043,EMPLOYEES70-3722,1.0
EMPLOYEES70-3044,EMPLOYEES30-10941,1.0
EMPLOYEES70-3045,EMPLOYEES70-4645,1.0
EMPLOYEES70-3046,EMPLOYEES30-13273,1.0
EMPLOYEES70-3047,EMPLOYEES70-6068,1.0
EMPLOYEES70-3048,EMPLOYEES70-5792,1.0
EMPLOYEES70-3049,EMPLOYEES70-8579,1.0
EMPLOYEES70-305,EMPLOYEES70-7225,1.0
EMPLOYEES70-3050,EMPLOYEES70-5418,1.0
EMPLOYEES70-3051,EMPLOYEES70-8212,1.0
EMPLOYEES70-3052,EMPLOYEES70-149,1.0
EMPLOYEES70-3053,EMPLOYEES70-2293,1.0
EMPLOYEES70-3054,EMPLOYEES30-10664,1.0
EMPLOYEES70-3055,EMPLOYEES70-6840,1.0
EMPLOYEES70-3056,EMPLOYEES70-8085,1.0
EMPLOYEES70-3057,EMPLOYEES30-11228,1.0
EMPLOYEES70-3058,EMPLOYEES70-8941,1.0
EMPLOYEES70-3059,EMPLOYEES70-10287,1.0
EMPLOYEES70-306,EMPLOYEES70-1850,1.0
EMPLOYEES70-3060,EMPLOYEES30-12570,1.0
EMPLOYEES70-3061,EMPLOYEES30-12469,1.0
EMPLOYEES70-3062,EMPLOYEES70-2397,1.0
EMPLOYEES70-3063,EMPLOYEES30-10949,1.0
EMPLOYEES70-3064,EMPLOYEES70-3602,1.0
EMPLOYEES70-3065,EMPLOYEES70-6851,1.0
EMPLOYEES70-3066,EMPLOYEES70-1783,1.0
EMPLOYEES70-3067,EMPLOYEES70-2603,1.0
EMPLOYEES70-3068,EMPLOYEES30-11533,1.0
EMPLOYEES70-3069,EMPLOYEES70-6414,1.0
EMPLOYEES70-307,EMPLOYEES70-119,1.0
EMPLOYEES70-3070,EMPLOYEES70-5707,1.0
EMPLOYEES70-3071,EMPLOYEES30-11512,1.0
EMPLOYEES70-3072,EMPLOYEES30-13480,1.0
EMPLOYEES70-3073,EMPLOYEES70-9040,1.0
EMPLOYEES70-3074,EMPLOYEES30-13673,1.0
EMPLOYEES70-3075,EMPLOYEES70-5191,1.0
EMPLOYEES70-3076,EMPLOYEES70-587,1.0
EMPLOYEES70-3077,EMPLOYEES70-9818,1.0
EMPLOYEES70-3078,EMPLOYEES30-12582,1.0
EMPLOYEES70-3079,EMPLOYEES70-7257,1.0
EMPLOYEES70-308,EMPLOYEES70-1983,1.0
EMPLOYEES70-3080,EMPLOYEES70-3049,1.0
EMPLOYEES70-3081,EMPLOYEES70-9121,1.0
EMPLOYEES70-3082,EMPLOYEES70-7499,1.0
EMPLOYEES70-3083,EMPLOYEES30-12734,1.0
EMPLOYEES70-3084,EMPLOYEES30-12125,1.0
EMPLOYEES70-3085,EMPLOYEES70-10382,1.0
EMPLOYEES70-3086,EMPLOYEES70-4061,1.0
EMPLOYEES70-3087,EMPLOYEES70-8436,1.0
EMPLOYEES70-3089,EMPLOYEES70-2534,1.0
EMPLOYEES70-309,EMPLOYEES30-14880,1.0
EMPLOYEES70-3090,EMPLOYEES70-1924,1.0
EMPLOYEES70-3091,EMPLOYEES30-13843,1.0
EMPLOYEES70-3092,EMPLOYEES30-11334,1.0
EMPLOYEES70-3093,EMPLOYEES30-11100,1.0
EMPLOYEES70-3094,EMPLOYEES70-2417,1.0
EMPLOYEES70-3095,EMPLOYEES70-1216,1.0
EMPLOYEES70-3096,EMPLOYEES70-2862,1.0
EMPLOYEES70-3097,EMPLOYEES70-2655,1.0
EMPLOYEES70-3098,EMPLOYEES70-5677,1.0
EMPLOYEES70-3099,EMPLOYEES30-14782,1.0
EMPLOYEES70-31,EMPLOYEES70-1206,1.0
EMPLOYEES70-310,EMPLOYEES30-14693,1.0
EMPLOYEES70-3100,EMPLOYEES70-4414,1.0
EMPLOYEES70-3101,EMPLOYEES30-10860,1.0
EMPLOYEES70-3102,EMPLOYEES70-9562,1.0
EMPLOYEES70-3103,EMPLOYEES70-7270,1.0
EMPLOYEES70-3104,EMPLOYEES30-14156,1.0
EMPLOYEES70-3105,EMPLOYEES70-5038,1.0
EMPLOYEES70-3106,EMPLOYEES70-5636,1.0
EMPLOYEES70-3107,EMPLOYEES30-14249,1.0
EMPLOYEES70-3108,EMPLOYEES30-14282,1.0
EMPLOYEES70-3109,EMPLOYEES30-10789,1.0
EMPLOYEES70-311,EMPLOYEES30-14415,1.0
EMPLOYEES70-3110,EMPLOYEES70-5578,1.0
EMPLOYEES70-3111,EMPLOYEES70-7107,1.0
EMPLOYEES70-3112,EMPLOYEES70-9077,1.0
EMPLOYEES70-3113,EMPLOYEES30-13739,1.0
EMPLOYEES70-3114,EMPLOYEES70-6419,1.0
EMPLOYEES70-3116,EMPLOYEES70-5298,1.0
EMPLOYEES70-3117,EMPLOYEES70-5016,1.0
EMPLOYEES70-3118,EMPLOYEES70-6588,1.0
EMPLOYEES70-3119,EMPLOYEES30-11217,1.0
EMPLOYEES70-312,EMPLOYEES30-12173,1.0
EMPLOYEES70-3120,EMPLOYEES70-9338,1.0
EMPLOYEES70-3121,EMPLOYEES70-5954,1.0
EMPLOYEES70-3122,EMPLOYEES30-13265,1.0
EMPLOYEES70-3123,EMPLOYEES70-4110,1.0
EMPLOYEES70-3124,EMPLOYEES70-8596,1.0
EMPLOYEES70-3125,EMPLOYEES70-6483,1.0
EMPLOYEES70-3126,EMPLOYEES70-8365,1.0
EMPLOYEES70-3127,EMPLOYEES30-13602,1.0
EMPLOYEES70-3128,EMPLOYEES70-4331,1.0
EMPLOYEES70-313,EMPLOYEES70-1957,1.0
EMPLOYEES70-3130,EMPLOYEES30-10617,1.0
EMPLOYEES70-3132,EMPLOYEES30-11683,1.0
EMPLOYEES70-3133,EMPLOYEES70-5519,1.0
EMPLOYEES70-3135,EMPLOYEES30-11730,1.0
EMPLOYEES70-3136,EMPLOYEES70-7947,1.0
EMPLOYEES70-3137,EMPLOYEES70-2624,1.0
EMPLOYEES70-3138,EMPLOYEES70-364,1.0
EMPLOYEES70-3139,EMPLOYEES70-6705,1.0
EMPLOYEES70-314,EMPLOYEES70-867,1.0
EMPLOYEES70-3140,EMPLOYEES70-4993,1.0
EMPLOYEES70-3141,EMPLOYEES70-592,1.0
EMPLOYEES70-3142,EMPLOYEES70-1673,1.0
EMPLOYEES70-3143,EMPLOYEES30-13633,1.0
EMPLOYEES70-3144,EMPLOYEES70-7040,1.0
EMPLOYEES70-3145,EMPLOYEES70-4325,1.0
EMPLOYEES70-3146,EMPLOYEES70-2752,1.0
EMPLOYEES70-3147,EMPLOYEES30-11259,1.0
EMPLOYEES70-3148,EMPLOYEES70-10147,1.0
EMPLOYEES70-3149,EMPLOYEES70-4917,1.0
EMPLOYEES70-315,EMPLOYEES30-14833,1.0
EMPLOYEES70-3150,EMPLOYEES70-7673,1.0
EMPLOYEES70-3151,EMPLOYEES30-12910,1.0
EMPLOYEES70-3152,EMPLOYEES70-4855,1.0
EMPLOYEES70-3153,EMPLOYEES70-3814,1.0
EMPLOYEES70-3155,EMPLOYEES30-14503,1.0
EMPLOYEES70-3156,EMPLOYEES70-6476,1.0
EMPLOYEES70-3157,EMPLOYEES70-9972,1.0
EMPLOYEES70-3158,EMPLOYEES70-6643,1.0
EMPLOYEES70-3159,EMPLOYEES70-7154,1.0
EMPLOYEES70-316,EMPLOYEES30-11562,1.0
EMPLOYEES70-3160,EMPLOYEES70-4583,1.0
EMPLOYEES70-3161,EMPLOYEES30-13264,1.0
EMPLOYEES70-3162,EMPLOYEES70-9202,1.0
EMPLOYEES70-3163,EMPLOYEES70-6002,1.0
EMPLOYEES70-3164,EMPLOYEES70-10389,1.0
EMPLOYEES70-3166,EMPLOYEES30-13643,1.0
EMPLOYEES70-3167,EMPLOYEES70-6966,1.0
EMPLOYEES70-3168,EMPLOYEES70-7854,1.0
EMPLOYEES70-3169,EMPLOYEES70-6890,1.0
EMPLOYEES70-317,EMPLOYEES70-8443,1.0
EMPLOYEES70-3170,EMPLOYEES70-10234,1.0
EMPLOYEES70-3171,EMPLOYEES70-2284,1.0
EMPLOYEES70-3172,EMPLOYEES30-12734,1.0
EMPLOYEES70-3173,EMPLOYEES30-11139,1.0
EMPLOYEES70-3174,EMPLOYEES30-11730,1.0
EMPLOYEES70-3175,EMPLOYEES70-6092,1.0
EMPLOYEES70-3176,EMPLOYEES70-9458,1.0
EMPLOYEES70-3177,EMPLOYEES70-7106,1.0
EMPLOYEES70-3178,EMPLOYEES70-3201,1.0
EMPLOYEES70-3179,EMPLOYEES30-11397,1.0
EMPLOYEES70-318,EMPLOYEES30-10672,1.0
EMPLOYEES70-3180,EMPLOYEES30-13539,1.0
EMPLOYEES70-3181,EMPLOYEES30-11440,1.0
EMPLOYEES70-3182,EMPLOYEES70-6615,1.0
EMPLOYEES70-3183,EMPLOYEES30-12393,1.0
EMPLOYEES70-3184,EMPLOYEES70-2711,1.0
EMPLOYEES70-3185,EMPLOYEES70-6329,1.0
EMPLOYEES70-3186,EMPLOYEES30-12068,1.0
EMPLOYEES70-3187,EMPLOYEES70-6157,1.0
EMPLOYEES70-3188,EMPLOYEES30-14588,1.0
EMPLOYEES70-3189,EMPLOYEES30-13561,1.0
EMPLOYEES70-319,EMPLOYEES70-1191,1.0
EMPLOYEES70-3190,EMPLOYEES70-8851,1.0
EMPLOYEES70-3191,EMPLOYEES30-10596,1.0
EMPLOYEES70-3192,EMPLOYEES70-6688,1.0
EMPLOYEES70-3193,EMPLOYEES70-3479,1.0
EMPLOYEES70-3194,EMPLOYEES30-10560,1.0
EMPLOYEES70-3195,EMPLOYEES70-2230,1.0
EMPLOYEES70-3196,EMPLOYEES70-4468,1.0
EMPLOYEES70-3197,EMPLOYEES70-6726,1.0
EMPLOYEES70-3198,EMPLOYEES70-10043,1.0
EMPLOYEES70-3199,EMPLOYEES70-4766,1.0
EMPLOYEES70-32,EMPLOYEES30-14228,1.0
EMPLOYEES70-320,EMPLOYEES70-922,1.0
EMPLOYEES70-3200,EMPLOYEES70-4213,1.0
EMPLOYEES70-3201,EMPLOYEES70-3178,1.0
EMPLOYEES70-3202,EMPLOYEES70-6195,1.0
EMPLOYEES70-3203,EMPLOYEES30-10862,1.0
EMPLOYEES70-3204,EMPLOYEES30-13058,1.0
EMPLOYEES70-3205,EMPLOYEES70-8690,1.0
EMPLOYEES70-3206,EMPLOYEES70-3879,1.0
EMPLOYEES70-3207,EMPLOYEES70-1459,1.0
EMPLOYEES70-3208,EMPLOYEES30-13309,1.0
EMPLOYEES70-3209,EMPLOYEES70-8496,1.0
EMPLOYEES70-321,EMPLOYEES30-12833,1.0
EMPLOYEES70-3210,EMPLOYEES70-2082,1.0
EMPLOYEES70-3211,EMPLOYEES30-10822,1.0
EMPLOYEES70-3212,EMPLOYEES70-2477,1.0
EMPLOYEES70-3213,EMPLOYEES70-6025,1.0
EMPLOYEES70-3214,EMPLOYEES70-5285,1.0
EMPLOYEES70-3215,EMPLOYEES70-8047,1.0
EMPLOYEES70-3216,EMPLOYEES70-4622,1.0
EMPLOYEES70-3217,EMPLOYEES70-2256,1.0
EMPLOYEES70-3218,EMPLOYEES70-9246,1.0
EMPLOYEES70-3219,EMPLOYEES70-8891,1.0
EMPLOYEES70-322,EMPLOYEES70-2332,1.0
EMPLOYEES70-3220,EMPLOYEES30-13039,1.0
EMPLOYEES70-3221,EMPLOYEES30-13864,1.0
EMPLOYEES70-3222,EMPLOYEES30-10819,1.0
EMPLOYEES70-3223,EMPLOYEES30-11451,1.0
EMPLOYEES70-3224,EMPLOYEES30-13388,1.0
EMPLOYEES70-3225,EMPLOYEES30-10847,1.0
EMPLOYEES70-3226,EMPLOYEES30-12046,1.0
EMPLOYEES70-3227,EMPLOYEES70-2681,1.0
EMPLOYEES70-3228,EMPLOYEES70-2011,1.0
EMPLOYEES70-3229,EMPLOYEES70-9729,1.0
EMPLOYEES70-323,EMPLOYEES70-8192,1.0
EMPLOYEES70-3230,EMPLOYEES30-13246,1.0
EMPLOYEES70-3231,EMPLOYEES30-13861,1.0
EMPLOYEES70-3232,EMPLOYEES70-8249,1.0
EMPLOYEES70-3233,EMPLOYEES70-9855,1.0
